"ID","Score","R","DC","N","Sex"
135,-1.03531552814712,0,0,1,1
135,-0.650143279451424,0,0,1,1
135,-0.55578275151147,0,0,1,1
135,1.13333819508069,0,0,1,1
135,-0.505335219369393,0,0,1,1
135,-0.587146466660919,0,0,1,1
135,1.16199633338789,0,0,1,1
136,-0.205121634199734,1,0,0,2
136,-0.31525465905578,1,0,0,2
136,-0.297726124598015,1,0,0,2
136,-0.145815043090605,1,0,0,2
136,-1.60153326775113,1,0,0,2
136,-1.52118117881876,1,0,0,2
136,-2.9314204290434,1,0,0,2
136,0.457672723908221,1,0,0,2
136,-0.747850020027439,1,0,0,2
136,-1.00841925099599,1,0,0,2
136,0.374081744917921,0,1,0,2
136,-1.49727978834029,0,1,0,2
136,-0.187112202180197,0,1,0,2
136,0.818981372373452,0,1,0,2
136,0.0372697517109507,0,1,0,2
136,1.82825229485852,0,1,0,2
136,1.59617762252415,0,1,0,2
136,1.26408386634241,0,1,0,2
136,1.1580696788342,0,1,0,2
136,0.204250845534254,0,1,0,2
136,-0.701958890638661,0,1,0,2
136,0.342975235014056,0,1,0,2
136,1.33327900143014,0,1,0,2
136,1.3328019331266,0,1,0,2
136,0.224444866413902,0,1,0,2
136,0.303329732306934,0,1,0,2
136,1.38999339302497,0,1,0,2
136,0.328224853050658,0,1,0,2
136,0.112766213376261,0,1,0,2
136,0.498978548473514,0,1,0,2
136,0.612264770754445,0,0,1,2
136,-0.414180814965634,0,0,1,2
136,-0.650143279451424,0,0,1,2
136,1.29822968459812,0,0,1,2
136,-0.821775218271633,0,0,1,2
136,-0.733943340879672,0,0,1,2
136,-0.814828557569807,0,0,1,2
136,0.536928448649213,0,0,1,2
136,-0.930954914322057,0,0,1,2
136,0.720839498753793,0,0,1,2
136,-0.753779939210128,0,0,1,2
136,-0.946337413859409,0,0,1,2
136,-0.656492359017516,0,0,1,2
136,-0.518006117064532,0,0,1,2
136,1.48815588848834,0,0,1,2
136,0.828758259894112,0,0,1,2
136,1.29822968459812,0,0,1,2
136,1.08749853389533,0,0,1,2
136,1.01025272000272,0,0,1,2
136,-0.587146466660919,0,0,1,2
136,-0.479804424655914,0,0,1,2
136,1.33296995666832,0,0,1,2
136,1.99591419389405,0,0,1,2
136,-0.479804424655914,0,0,1,2
136,-0.427581096408294,0,0,1,2
136,0.714320986783417,0,0,1,2
136,-0.593420534693233,0,0,1,2
136,1.36918584127473,0,0,1,2
136,0.720839498753793,0,0,1,2
136,-0.893419990660543,0,0,1,2
136,-0.923345266483729,0,0,1,2
136,-0.714320986783417,0,0,1,2
136,0.714320986783417,0,0,1,2
136,-1.03531552814712,0,0,1,2
136,1.53184443925541,0,0,1,2
136,-0.55578275151147,0,0,1,2
136,-0.878747730968363,0,0,1,2
136,-0.505335219369393,0,0,1,2
136,-0.587146466660919,0,0,1,2
136,-0.857075309732914,0,0,1,2
137,0.841853373694743,1,0,0,1
137,0.820589333130486,1,0,0,1
137,0.959910091376359,1,0,0,1
137,-0.145815043090605,1,0,0,1
137,-0.239117814282286,1,0,0,1
137,1.1314123358474,1,0,0,1
137,-0.281243288395308,1,0,0,1
137,-0.698304774622852,1,0,0,1
137,-0.747850020027439,1,0,0,1
137,1.18769378450639,1,0,0,1
137,0.374081744917921,0,1,0,1
137,2.23323087074485,0,1,0,1
137,0.552282790306065,0,1,0,1
137,0.818981372373452,0,1,0,1
137,1.55911794657478,0,1,0,1
137,0.633794128884287,0,1,0,1
137,-0.0930816324150154,0,1,0,1
137,0.342356047134402,0,1,0,1
137,1.1580696788342,0,1,0,1
137,0.889750258628668,0,1,0,1
137,0.113111859155045,0,1,0,1
137,1.05508483313646,0,1,0,1
137,0.279558500299868,0,1,0,1
137,0.435723708906772,0,1,0,1
137,1.84176816851408,0,1,0,1
137,-0.411245117839209,0,1,0,1
137,-0.0143298287940717,0,1,0,1
137,-0.437633137400876,0,1,0,1
137,0.803459270305857,0,1,0,1
137,1.22665559833072,0,1,0,1
137,-1.62661386857151,0,0,1,1
137,-0.414180814965634,0,0,1,1
137,-0.650143279451424,0,0,1,1
137,-0.767135722717073,0,0,1,1
137,1.21191092795615,0,0,1,1
137,-0.733943340879672,0,0,1,1
137,1.22224283635471,0,0,1,1
137,0.536928448649213,0,0,1,1
137,-0.930954914322057,0,0,1,1
137,-1.3816090392781,0,0,1,1
137,-0.753779939210128,0,0,1,1
137,1.0523924688609,0,0,1,1
137,-0.656492359017516,0,0,1,1
137,-0.518006117064532,0,0,1,1
137,-0.66922986701251,0,0,1,1
137,-1.20169947684646,0,0,1,1
137,-0.767135722717073,0,0,1,1
137,1.08749853389533,0,0,1,1
137,-0.985811121938139,0,0,1,1
137,-0.587146466660919,0,0,1,1
137,-0.479804424655914,0,0,1,1
137,-0.747142396094343,0,0,1,1
137,-0.498978548473514,0,0,1,1
137,-0.479804424655914,0,0,1,1
137,-0.427581096408294,0,0,1,1
137,0.714320986783417,0,0,1,1
137,1.6782674496793,0,0,1,1
137,-0.727379978177198,0,0,1,1
137,-1.3816090392781,0,0,1,1
137,1.11472585990673,0,0,1,1
137,1.07859801040577,0,0,1,1
137,1.39421686577004,0,0,1,1
137,-1.39421686577004,0,0,1,1
137,0.961946711191813,0,0,1,1
137,-0.650143279451424,0,0,1,1
137,-0.55578275151147,0,0,1,1
137,1.13333819508069,0,0,1,1
137,-0.505335219369393,0,0,1,1
137,-0.587146466660919,0,0,1,1
137,-0.857075309732914,0,0,1,1
138,-0.205121634199734,1,0,0,2
138,-0.31525465905578,1,0,0,2
138,-0.297726124598015,1,0,0,2
138,-0.145815043090605,1,0,0,2
138,-0.239117814282286,1,0,0,2
138,-0.194884421485677,1,0,0,2
138,-0.281243288395308,1,0,0,2
138,-0.698304774622852,1,0,0,2
138,-0.747850020027439,1,0,0,2
138,0.0896372667551996,1,0,0,2
138,-0.590655386712507,0,1,0,2
138,-0.875528011826105,0,1,0,2
138,-0.187112202180197,0,1,0,2
138,-0.640294527491972,0,1,0,2
138,0.0372697517109507,0,1,0,2
138,0.0365650458971703,0,1,0,2
138,-0.0930816324150154,0,1,0,2
138,-0.579371772073605,0,1,0,2
138,-0.69635562387416,0,1,0,2
138,0.204250845534254,0,1,0,2
138,0.113111859155045,0,1,0,2
138,-1.08124396123075,0,1,0,2
138,-0.774162000830403,0,1,0,2
138,-1.35843273953288,0,1,0,2
138,0.224444866413902,0,1,0,2
138,-0.411245117839209,0,1,0,2
138,-0.716491439703591,0,1,0,2
138,0.328224853050658,0,1,0,2
138,0.112766213376261,0,1,0,2
138,-0.956375551240901,0,1,0,2
138,0.612264770754445,0,0,1,2
138,-0.414180814965634,0,0,1,2
138,-0.650143279451424,0,0,1,2
138,-0.767135722717073,0,0,1,2
138,-0.821775218271633,0,0,1,2
138,-0.733943340879672,0,0,1,2
138,-0.814828557569807,0,0,1,2
138,0.536928448649213,0,0,1,2
138,-0.930954914322057,0,0,1,2
138,-1.3816090392781,0,0,1,2
138,-0.753779939210128,0,0,1,2
138,-0.946337413859409,0,0,1,2
138,-0.656492359017516,0,0,1,2
138,-0.518006117064532,0,0,1,2
138,-0.66922986701251,0,0,1,2
138,-1.20169947684646,0,0,1,2
138,-0.767135722717073,0,0,1,2
138,-0.915788239069751,0,0,1,2
138,-0.985811121938139,0,0,1,2
138,-0.587146466660919,0,0,1,2
138,-0.479804424655914,0,0,1,2
138,-0.747142396094343,0,0,1,2
138,-0.498978548473514,0,0,1,2
138,-0.479804424655914,0,0,1,2
138,-0.427581096408294,0,0,1,2
138,0.714320986783417,0,0,1,2
138,-0.593420534693233,0,0,1,2
138,1.36918584127473,0,0,1,2
138,0.720839498753793,0,0,1,2
138,-0.893419990660543,0,0,1,2
138,-0.923345266483729,0,0,1,2
138,-0.714320986783417,0,0,1,2
138,0.714320986783417,0,0,1,2
138,-1.03531552814712,0,0,1,2
138,-0.650143279451424,0,0,1,2
138,-0.55578275151147,0,0,1,2
138,1.13333819508069,0,0,1,2
138,-0.505335219369393,0,0,1,2
138,-0.587146466660919,0,0,1,2
138,-0.857075309732914,0,0,1,2
139,0.841853373694743,1,0,0,1
139,0.820589333130486,1,0,0,1
139,-1.55536234057239,1,0,0,1
139,-0.145815043090605,1,0,0,1
139,-1.60153326775113,1,0,0,1
139,-2.84747793615184,1,0,0,1
139,-0.281243288395308,1,0,0,1
139,1.61365022243929,1,0,0,1
139,1.47303791823587,1,0,0,1
139,1.18769378450639,1,0,0,1
139,-0.590655386712507,0,1,0,1
139,0.989727317716466,0,1,0,1
139,2.03107277527859,0,1,0,1
139,0.08934342244074,0,1,0,1
139,0.0372697517109507,0,1,0,1
139,0.633794128884287,0,1,0,1
139,-0.0930816324150154,0,1,0,1
139,-0.579371772073605,0,1,0,1
139,-0.69635562387416,0,1,0,1
139,-1.16674798065457,0,1,0,1
139,0.113111859155045,0,1,0,1
139,1.05508483313646,0,1,0,1
139,1.33327900143014,0,1,0,1
139,-0.461354515313052,0,1,0,1
139,1.03310651746399,0,1,0,1
139,-2.55496966827764,0,1,0,1
139,-1.41865305061311,0,1,0,1
139,1.09408284350219,0,1,0,1
139,-1.26861990048293,0,1,0,1
139,-1.68405260109811,0,1,0,1
139,-1.62661386857151,0,0,1,1
139,-0.414180814965634,0,0,1,1
139,-0.650143279451424,0,0,1,1
139,-0.767135722717073,0,0,1,1
139,-0.821775218271633,0,0,1,1
139,1.356941758138,0,0,1,1
139,-0.814828557569807,0,0,1,1
139,0.536928448649213,0,0,1,1
139,1.06978152435254,0,0,1,1
139,-1.3816090392781,0,0,1,1
139,-0.753779939210128,0,0,1,1
139,1.0523924688609,0,0,1,1
139,-0.656492359017516,0,0,1,1
139,1.92259962679721,0,0,1,1
139,-0.66922986701251,0,0,1,1
139,0.828758259894112,0,0,1,1
139,-0.767135722717073,0,0,1,1
139,-0.915788239069751,0,0,1,1
139,-0.985811121938139,0,0,1,1
139,-0.587146466660919,0,0,1,1
139,-0.479804424655914,0,0,1,1
139,1.33296995666832,0,0,1,1
139,-0.498978548473514,0,0,1,1
139,2.07567566318537,0,0,1,1
139,2.3291917620136,0,0,1,1
139,-1.39421686577004,0,0,1,1
139,-0.593420534693233,0,0,1,1
139,-0.727379978177198,0,0,1,1
139,0.720839498753793,0,0,1,1
139,-0.893419990660543,0,0,1,1
139,-0.923345266483729,0,0,1,1
139,-0.714320986783417,0,0,1,1
139,0.714320986783417,0,0,1,1
139,0.961946711191813,0,0,1,1
139,-0.650143279451424,0,0,1,1
139,-0.55578275151147,0,0,1,1
139,-0.878747730968363,0,0,1,1
139,1.97080735554063,0,0,1,1
139,1.6962009036871,0,0,1,1
139,-0.857075309732914,0,0,1,1
140,0.841853373694743,1,0,0,2
140,0.820589333130486,1,0,0,2
140,0.959910091376359,1,0,0,2
140,-0.145815043090605,1,0,0,2
140,-0.239117814282286,1,0,0,2
140,-0.194884421485677,1,0,0,2
140,-0.281243288395308,1,0,0,2
140,0.457672723908221,1,0,0,2
140,1.47303791823587,1,0,0,2
140,1.18769378450639,1,0,0,2
140,-0.590655386712507,0,1,0,2
140,-1.49727978834029,0,1,0,2
140,-0.92650719466646,0,1,0,2
140,0.818981372373452,0,1,0,2
140,-0.723654345720964,0,1,0,2
140,0.0365650458971703,0,1,0,2
140,0.751547995054568,0,1,0,2
140,1.26408386634241,0,1,0,2
140,1.1580696788342,0,1,0,2
140,0.204250845534254,0,1,0,2
140,0.928182608948751,0,1,0,2
140,-1.08124396123075,0,1,0,2
140,1.33327900143014,0,1,0,2
140,1.3328019331266,0,1,0,2
140,-0.584216784636188,0,1,0,2
140,-0.411245117839209,0,1,0,2
140,1.38999339302497,0,1,0,2
140,1.09408284350219,0,1,0,2
140,0.112766213376261,0,1,0,2
140,-0.228698501383694,0,1,0,2
140,0.612264770754445,0,0,1,2
140,-0.414180814965634,0,0,1,2
140,-0.650143279451424,0,0,1,2
140,1.29822968459812,0,0,1,2
140,-0.821775218271633,0,0,1,2
140,-0.733943340879672,0,0,1,2
140,-0.814828557569807,0,0,1,2
140,0.536928448649213,0,0,1,2
140,1.06978152435254,0,0,1,2
140,0.720839498753793,0,0,1,2
140,1.32123225299753,0,0,1,2
140,-0.946337413859409,0,0,1,2
140,-0.656492359017516,0,0,1,2
140,-0.518006117064532,0,0,1,2
140,-0.66922986701251,0,0,1,2
140,0.828758259894112,0,0,1,2
140,-0.767135722717073,0,0,1,2
140,-0.915788239069751,0,0,1,2
140,-0.985811121938139,0,0,1,2
140,-0.587146466660919,0,0,1,2
140,2.07567566318537,0,0,1,2
140,1.33296995666832,0,0,1,2
140,-0.498978548473514,0,0,1,2
140,-0.479804424655914,0,0,1,2
140,2.3291917620136,0,0,1,2
140,0.714320986783417,0,0,1,2
140,-0.593420534693233,0,0,1,2
140,-0.727379978177198,0,0,1,2
140,-1.3816090392781,0,0,1,2
140,1.11472585990673,0,0,1,2
140,1.07859801040577,0,0,1,2
140,1.39421686577004,0,0,1,2
140,-1.39421686577004,0,0,1,2
140,0.961946711191813,0,0,1,2
140,1.53184443925541,0,0,1,2
140,-0.55578275151147,0,0,1,2
140,1.13333819508069,0,0,1,2
140,1.97080735554063,0,0,1,2
140,-0.587146466660919,0,0,1,2
140,1.16199633338789,0,0,1,2
141,0.841853373694743,1,0,0,2
141,-0.31525465905578,1,0,0,2
141,-0.297726124598015,1,0,0,2
141,-0.145815043090605,1,0,0,2
141,-0.239117814282286,1,0,0,2
141,-0.194884421485677,1,0,0,2
141,-0.281243288395308,1,0,0,2
141,-0.698304774622852,1,0,0,2
141,-0.747850020027439,1,0,0,2
141,-1.00841925099599,1,0,0,2
141,-0.590655386712507,0,1,0,2
141,-0.875528011826105,0,1,0,2
141,-0.92650719466646,0,1,0,2
141,-1.36993247742468,0,1,0,2
141,0.0372697517109507,0,1,0,2
141,-0.560664037089946,0,1,0,2
141,-0.0930816324150154,0,1,0,2
141,-0.579371772073605,0,1,0,2
141,-0.69635562387416,0,1,0,2
141,-1.85224739374899,0,1,0,2
141,-1.51702964043237,0,1,0,2
141,-1.79335355935316,0,1,0,2
141,0.279558500299868,0,1,0,2
141,0.435723708906772,0,1,0,2
141,-1.39287843568628,0,1,0,2
141,0.303329732306934,0,1,0,2
141,-0.0143298287940717,0,1,0,2
141,-1.20349112785241,0,1,0,2
141,-0.577926843553336,0,1,0,2
141,0.498978548473514,0,1,0,2
141,0.612264770754445,0,0,1,2
141,-0.414180814965634,0,0,1,2
141,-0.650143279451424,0,0,1,2
141,1.29822968459812,0,0,1,2
141,-0.821775218271633,0,0,1,2
141,-0.733943340879672,0,0,1,2
141,-0.814828557569807,0,0,1,2
141,-1.85484373169728,0,0,1,2
141,-0.930954914322057,0,0,1,2
141,0.720839498753793,0,0,1,2
141,-0.753779939210128,0,0,1,2
141,-0.946337413859409,0,0,1,2
141,-0.656492359017516,0,0,1,2
141,-0.518006117064532,0,0,1,2
141,-0.66922986701251,0,0,1,2
141,0.828758259894112,0,0,1,2
141,1.29822968459812,0,0,1,2
141,-0.915788239069751,0,0,1,2
141,-0.985811121938139,0,0,1,2
141,-0.587146466660919,0,0,1,2
141,-0.479804424655914,0,0,1,2
141,-0.747142396094343,0,0,1,2
141,-0.498978548473514,0,0,1,2
141,-0.479804424655914,0,0,1,2
141,-0.427581096408294,0,0,1,2
141,0.714320986783417,0,0,1,2
141,-0.593420534693233,0,0,1,2
141,-0.727379978177198,0,0,1,2
141,-1.3816090392781,0,0,1,2
141,-0.893419990660543,0,0,1,2
141,-0.923345266483729,0,0,1,2
141,-0.714320986783417,0,0,1,2
141,0.714320986783417,0,0,1,2
141,0.961946711191813,0,0,1,2
141,-0.650143279451424,0,0,1,2
141,-0.55578275151147,0,0,1,2
141,-0.878747730968363,0,0,1,2
141,-0.505335219369393,0,0,1,2
141,-0.587146466660919,0,0,1,2
141,-0.857075309732914,0,0,1,2
142,-2.29907164998869,1,0,0,2
142,-0.31525465905578,1,0,0,2
142,-0.297726124598015,1,0,0,2
142,-0.145815043090605,1,0,0,2
142,-1.60153326775113,1,0,0,2
142,1.1314123358474,1,0,0,2
142,-0.281243288395308,1,0,0,2
142,0.457672723908221,1,0,0,2
142,0.362593949104213,1,0,0,2
142,0.0896372667551996,1,0,0,2
142,0.374081744917921,0,1,0,2
142,-0.875528011826105,0,1,0,2
142,-0.92650719466646,0,1,0,2
142,-0.640294527491972,0,1,0,2
142,0.0372697517109507,0,1,0,2
142,-1.15789312007706,0,1,0,2
142,-0.937711259884599,0,1,0,2
142,-2.42282741048962,0,1,0,2
142,0.23085702748002,0,1,0,2
142,0.889750258628668,0,1,0,2
142,0.928182608948751,0,1,0,2
142,-1.08124396123075,0,1,0,2
142,1.33327900143014,0,1,0,2
142,0.435723708906772,0,1,0,2
142,-0.584216784636188,0,1,0,2
142,1.01790458245308,0,1,0,2
142,0.687831782115448,0,1,0,2
142,1.09408284350219,0,1,0,2
142,1.49415232723545,0,1,0,2
142,-0.228698501383694,0,1,0,2
142,0.612264770754445,0,0,1,2
142,-0.414180814965634,0,0,1,2
142,-0.650143279451424,0,0,1,2
142,-0.767135722717073,0,0,1,2
142,-0.821775218271633,0,0,1,2
142,1.356941758138,0,0,1,2
142,-0.814828557569807,0,0,1,2
142,-1.85484373169728,0,0,1,2
142,-0.930954914322057,0,0,1,2
142,0.720839498753793,0,0,1,2
142,-0.753779939210128,0,0,1,2
142,1.0523924688609,0,0,1,2
142,-0.656492359017516,0,0,1,2
142,-0.518006117064532,0,0,1,2
142,-0.66922986701251,0,0,1,2
142,0.828758259894112,0,0,1,2
142,-0.767135722717073,0,0,1,2
142,1.08749853389533,0,0,1,2
142,-0.985811121938139,0,0,1,2
142,-0.587146466660919,0,0,1,2
142,-0.479804424655914,0,0,1,2
142,1.33296995666832,0,0,1,2
142,1.99591419389405,0,0,1,2
142,-0.479804424655914,0,0,1,2
142,-0.427581096408294,0,0,1,2
142,-1.39421686577004,0,0,1,2
142,1.6782674496793,0,0,1,2
142,1.36918584127473,0,0,1,2
142,0.720839498753793,0,0,1,2
142,-0.893419990660543,0,0,1,2
142,1.07859801040577,0,0,1,2
142,-0.714320986783417,0,0,1,2
142,0.714320986783417,0,0,1,2
142,0.961946711191813,0,0,1,2
142,1.53184443925541,0,0,1,2
142,-0.55578275151147,0,0,1,2
142,1.13333819508069,0,0,1,2
142,1.97080735554063,0,0,1,2
142,1.6962009036871,0,0,1,2
142,-0.857075309732914,0,0,1,2
143,-0.205121634199734,1,0,0,1
143,-0.31525465905578,1,0,0,1
143,-0.297726124598015,1,0,0,1
143,-0.145815043090605,1,0,0,1
143,-0.239117814282286,1,0,0,1
143,-0.194884421485677,1,0,0,1
143,-0.281243288395308,1,0,0,1
143,0.457672723908221,1,0,0,1
143,0.362593949104213,1,0,0,1
143,0.0896372667551996,1,0,0,1
143,1.33881887654835,0,1,0,1
143,-0.875528011826105,0,1,0,1
143,1.29167778279233,0,1,0,1
143,1.54861932230616,0,1,0,1
143,1.55911794657478,0,1,0,1
143,-0.560664037089946,0,1,0,1
143,0.751547995054568,0,1,0,1
143,0.342356047134402,0,1,0,1
143,0.23085702748002,0,1,0,1
143,0.889750258628668,0,1,0,1
143,0.928182608948751,0,1,0,1
143,-1.79335355935316,0,1,0,1
143,0.279558500299868,0,1,0,1
143,0.435723708906772,0,1,0,1
143,1.03310651746399,0,1,0,1
143,-1.8403948181315,0,1,0,1
143,-2.12081466152263,0,1,0,1
143,-1.96934911830394,0,1,0,1
143,0.803459270305857,0,1,0,1
143,0.498978548473514,0,1,0,1
143,0.612264770754445,0,0,1,1
143,-0.414180814965634,0,0,1,1
143,-0.650143279451424,0,0,1,1
143,-0.767135722717073,0,0,1,1
143,1.21191092795615,0,0,1,1
143,-0.733943340879672,0,0,1,1
143,-0.814828557569807,0,0,1,1
143,0.536928448649213,0,0,1,1
143,-0.930954914322057,0,0,1,1
143,0.720839498753793,0,0,1,1
143,-0.753779939210128,0,0,1,1
143,1.0523924688609,0,0,1,1
143,1.51702964043237,0,0,1,1
143,1.92259962679721,0,0,1,1
143,-0.66922986701251,0,0,1,1
143,-1.20169947684646,0,0,1,1
143,1.29822968459812,0,0,1,1
143,1.08749853389533,0,0,1,1
143,1.01025272000272,0,0,1,1
143,1.6962009036871,0,0,1,1
143,-0.479804424655914,0,0,1,1
143,-0.747142396094343,0,0,1,1
143,-0.498978548473514,0,0,1,1
143,2.07567566318537,0,0,1,1
143,2.3291917620136,0,0,1,1
143,-1.39421686577004,0,0,1,1
143,1.6782674496793,0,0,1,1
143,-0.727379978177198,0,0,1,1
143,0.720839498753793,0,0,1,1
143,-0.893419990660543,0,0,1,1
143,-0.923345266483729,0,0,1,1
143,-0.714320986783417,0,0,1,1
143,0.714320986783417,0,0,1,1
143,-1.03531552814712,0,0,1,1
143,1.53184443925541,0,0,1,1
143,-0.55578275151147,0,0,1,1
143,-0.878747730968363,0,0,1,1
143,-0.505335219369393,0,0,1,1
143,1.6962009036871,0,0,1,1
143,-0.857075309732914,0,0,1,1
144,-0.205121634199734,1,0,0,2
144,-0.31525465905578,1,0,0,2
144,-0.297726124598015,1,0,0,2
144,1.22821132449394,1,0,0,2
144,1.12329763918656,1,0,0,2
144,-1.52118117881876,1,0,0,2
144,-0.281243288395308,1,0,0,2
144,-0.698304774622852,1,0,0,2
144,-0.747850020027439,1,0,0,2
144,0.0896372667551996,1,0,0,2
144,1.33881887654835,0,1,0,2
144,-1.49727978834029,0,1,0,2
144,0.552282790306065,0,1,0,2
144,0.818981372373452,0,1,0,2
144,0.798193849142865,0,1,0,2
144,1.2310232118714,0,1,0,2
144,0.751547995054568,0,1,0,2
144,1.26408386634241,0,1,0,2
144,1.1580696788342,0,1,0,2
144,0.889750258628668,0,1,0,2
144,0.113111859155045,0,1,0,2
144,0.342975235014056,0,1,0,2
144,1.33327900143014,0,1,0,2
144,1.3328019331266,0,1,0,2
144,-0.584216784636188,0,1,0,2
144,1.01790458245308,0,1,0,2
144,0.687831782115448,0,1,0,2
144,1.09408284350219,0,1,0,2
144,0.112766213376261,0,1,0,2
144,1.22665559833072,0,1,0,2
144,0.612264770754445,0,0,1,2
144,-0.414180814965634,0,0,1,2
144,-0.650143279451424,0,0,1,2
144,-0.767135722717073,0,0,1,2
144,-0.821775218271633,0,0,1,2
144,1.356941758138,0,0,1,2
144,-0.814828557569807,0,0,1,2
144,-1.85484373169728,0,0,1,2
144,-0.930954914322057,0,0,1,2
144,0.720839498753793,0,0,1,2
144,-0.753779939210128,0,0,1,2
144,-0.946337413859409,0,0,1,2
144,-0.656492359017516,0,0,1,2
144,-0.518006117064532,0,0,1,2
144,-0.66922986701251,0,0,1,2
144,0.828758259894112,0,0,1,2
144,-0.767135722717073,0,0,1,2
144,1.08749853389533,0,0,1,2
144,-0.985811121938139,0,0,1,2
144,-0.587146466660919,0,0,1,2
144,-0.479804424655914,0,0,1,2
144,1.33296995666832,0,0,1,2
144,-0.498978548473514,0,0,1,2
144,-0.479804424655914,0,0,1,2
144,-0.427581096408294,0,0,1,2
144,-1.39421686577004,0,0,1,2
144,-0.593420534693233,0,0,1,2
144,-0.727379978177198,0,0,1,2
144,-1.3816090392781,0,0,1,2
144,-0.893419990660543,0,0,1,2
144,1.07859801040577,0,0,1,2
144,-0.714320986783417,0,0,1,2
144,0.714320986783417,0,0,1,2
144,0.961946711191813,0,0,1,2
144,1.53184443925541,0,0,1,2
144,1.79192025056284,0,0,1,2
144,-0.878747730968363,0,0,1,2
144,-0.505335219369393,0,0,1,2
144,-0.587146466660919,0,0,1,2
144,-0.857075309732914,0,0,1,2
145,0.841853373694743,1,0,0,1
145,0.820589333130486,1,0,0,1
145,0.959910091376359,1,0,0,1
145,1.22821132449394,1,0,0,1
145,1.12329763918656,1,0,0,1
145,1.1314123358474,1,0,0,1
145,1.04384528192874,1,0,0,1
145,1.61365022243929,1,0,0,1
145,1.47303791823587,1,0,0,1
145,1.18769378450639,1,0,0,1
145,1.33881887654835,0,1,0,1
145,0.367975541202276,0,1,0,1
145,2.03107277527859,0,1,0,1
145,1.54861932230616,0,1,0,1
145,1.55911794657478,0,1,0,1
145,1.2310232118714,0,1,0,1
145,-0.937711259884599,0,1,0,1
145,-0.579371772073605,0,1,0,1
145,-0.69635562387416,0,1,0,1
145,0.204250845534254,0,1,0,1
145,0.928182608948751,0,1,0,1
145,1.76719443125886,0,1,0,1
145,1.33327900143014,0,1,0,1
145,0.435723708906772,0,1,0,1
145,1.84176816851408,0,1,0,1
145,-0.411245117839209,0,1,0,1
145,1.38999339302497,0,1,0,1
145,1.85994083395373,0,1,0,1
145,-0.577926843553336,0,1,0,1
145,-0.228698501383694,0,1,0,1
145,0.612264770754445,0,0,1,1
145,2.40454973132827,0,0,1,1
145,-0.650143279451424,0,0,1,1
145,1.29822968459812,0,0,1,1
145,1.21191092795615,0,0,1,1
145,1.356941758138,0,0,1,1
145,1.22224283635471,0,0,1,1
145,0.536928448649213,0,0,1,1
145,1.06978152435254,0,0,1,1
145,0.720839498753793,0,0,1,1
145,1.32123225299753,0,0,1,1
145,1.0523924688609,0,0,1,1
145,1.51702964043237,0,0,1,1
145,-0.518006117064532,0,0,1,1
145,1.48815588848834,0,0,1,1
145,0.828758259894112,0,0,1,1
145,-0.767135722717073,0,0,1,1
145,-0.915788239069751,0,0,1,1
145,1.01025272000272,0,0,1,1
145,-0.587146466660919,0,0,1,1
145,-0.479804424655914,0,0,1,1
145,-0.747142396094343,0,0,1,1
145,-0.498978548473514,0,0,1,1
145,-0.479804424655914,0,0,1,1
145,-0.427581096408294,0,0,1,1
145,0.714320986783417,0,0,1,1
145,-0.593420534693233,0,0,1,1
145,1.36918584127473,0,0,1,1
145,0.720839498753793,0,0,1,1
145,1.11472585990673,0,0,1,1
145,1.07859801040577,0,0,1,1
145,-0.714320986783417,0,0,1,1
145,0.714320986783417,0,0,1,1
145,-1.03531552814712,0,0,1,1
145,-0.650143279451424,0,0,1,1
145,-0.55578275151147,0,0,1,1
145,-0.878747730968363,0,0,1,1
145,-0.505335219369393,0,0,1,1
145,1.6962009036871,0,0,1,1
145,1.16199633338789,0,0,1,1
146,0.841853373694743,1,0,0,2
146,0.820589333130486,1,0,0,2
146,-0.297726124598015,1,0,0,2
146,1.22821132449394,1,0,0,2
146,-0.239117814282286,1,0,0,2
146,-0.194884421485677,1,0,0,2
146,1.04384528192874,1,0,0,2
146,0.457672723908221,1,0,0,2
146,-1.85829398915909,1,0,0,2
146,0.0896372667551996,1,0,0,2
146,0.374081744917921,0,1,0,2
146,-1.49727978834029,0,1,0,2
146,-0.187112202180197,0,1,0,2
146,0.08934342244074,0,1,0,2
146,0.0372697517109507,0,1,0,2
146,0.0365650458971703,0,1,0,2
146,0.751547995054568,0,1,0,2
146,-0.579371772073605,0,1,0,2
146,-0.69635562387416,0,1,0,2
146,0.204250845534254,0,1,0,2
146,0.928182608948751,0,1,0,2
146,-0.369134363108349,0,1,0,2
146,1.33327900143014,0,1,0,2
146,1.3328019331266,0,1,0,2
146,-0.584216784636188,0,1,0,2
146,0.303329732306934,0,1,0,2
146,0.687831782115448,0,1,0,2
146,0.328224853050658,0,1,0,2
146,0.112766213376261,0,1,0,2
146,0.498978548473514,0,1,0,2
146,-1.62661386857151,0,0,1,2
146,-0.414180814965634,0,0,1,2
146,-0.650143279451424,0,0,1,2
146,-0.767135722717073,0,0,1,2
146,-0.821775218271633,0,0,1,2
146,-0.733943340879672,0,0,1,2
146,1.22224283635471,0,0,1,2
146,0.536928448649213,0,0,1,2
146,1.06978152435254,0,0,1,2
146,0.720839498753793,0,0,1,2
146,-0.753779939210128,0,0,1,2
146,-0.946337413859409,0,0,1,2
146,-0.656492359017516,0,0,1,2
146,1.92259962679721,0,0,1,2
146,1.48815588848834,0,0,1,2
