v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,group
-1.051963531,-0.746144259,-1.113039296,-0.429238879,-0.746172049,0.879232083,-2.310454511,-0.401815717,-1.250985168,0.193157498,0.421331965,-0.746790977,0.821247837,-0.754052128,-1.331598666,1.801341592,2.551315483,1.339272728,1.788808449,1.405096562,1
-1.159454494,-0.623240483,-1.930210878,-1.839819986,-1.757961513,0.278874797,-0.612465257,0.066481558,-0.534280022,2.351996646,-0.945295154,0.782565808,-0.044996214,-0.99769943,0.679055428,0.578485456,0.297691166,0.496503669,2.552654361,2.388007856,1
-2.553768109,-2.679382211,-1.835427696,0.045765265,-1.171131663,0.677468312,0.694835649,0.575616876,-0.484822182,0.13334106,1.46951515,1.175595409,-0.380480889,1.174175785,1.286479386,0.775015518,1.294890271,-1.29124799,1.772804908,-0.269368285,1
-2.558834179,-1.209664049,-2.107550944,-0.566912699,-1.279812594,0.816296228,0.311681906,0.873597986,-0.203812566,0.958680333,-0.934261104,-0.769611242,-0.952259129,0.042820475,-0.497930271,1.054886229,-0.463954163,2.642721391,1.24704091,1.225724878,1
-1.981169713,-0.712044274,-1.834596534,-1.587780764,-4.01126651,0.022742399,-0.115438327,-1.616295148,-1.518839758,1.060506809,1.159557385,0.139280826,0.355100547,0.068877697,0.061920341,1.833786691,2.375002372,1.548216511,1.363731053,3.125975859,1
-3.048746917,-2.262085928,-1.126441372,-1.046365284,-1.044825842,-0.472254574,1.91469617,0.585584419,1.68843858,0.139569885,-0.185815512,0.282053038,0.794257409,0.362855025,-1.008098406,1.849707051,3.109839221,1.01465557,0.525334237,0.980572635,1
-1.920050525,-1.987527796,-1.59354064,-1.846255579,-2.093033637,-0.847441056,1.157201304,-0.238492587,-0.35239735,-0.196957552,-0.479054708,0.695570956,-1.100340694,0.223288039,1.038686754,0.797604117,0.539264767,0.710859169,1.116469371,1.141813106,1
-1.11247308,0.111642264,-1.282740702,-2.384008176,-2.41917124,-0.253781558,0.2093343,-1.252862267,1.529314528,0.848799255,1.168910052,0.968721723,1.032826235,1.313207539,1.042145004,1.170173353,1.682928047,0.98284283,0.834550166,1.427493271,1
-1.14172716,-0.909024297,-2.3657599,-1.987711124,-2.429397298,0.073460838,-1.196133484,1.88573657,-0.112780088,0.168851405,-0.91878699,-0.80916543,1.131771266,-0.900574306,1.843123686,3.35040474,0.783210584,3.060155942,3.144208895,0.666679434,1
-0.603794367,-2.019167144,-1.060731702,-1.571314823,-2.160703966,-1.119282802,0.718841946,-0.940676313,1.077727824,0.267287574,-1.352043316,0.621583444,-0.039107742,1.371968025,-0.17343051,0.948347692,1.03894994,2.510757792,-0.064328239,0.827144011,1
-2.609751015,-2.972022011,-0.367274608,-2.922917016,-1.236816701,0.206909929,-1.97202164,0.331420032,1.160155758,-0.793510168,-1.971381885,-0.115057884,-2.282480082,1.91917055,1.250859384,1.706173958,1.665303875,-0.88174816,1.256085675,2.573895352,1
-1.194186996,-2.595273852,-0.23567318,-0.547585567,0.680605691,-1.608592919,2.295269792,-0.952332017,0.317579004,-0.572428106,0.879442772,0.054738541,-0.189771779,0.207103937,-1.182915122,0.862041575,2.396986813,1.748021152,1.758079755,3.139955144,1
-1.861382236,-1.85347773,-1.531585108,-2.389998629,-1.988398393,0.154643934,-1.122743445,-0.413826539,1.550889995,0.577776106,2.079057344,0.736593806,1.09813069,-0.441966866,0.801007913,1.656042874,0.87768751,3.138857129,0.435629677,-0.275356548,1
-0.838722952,-1.894174873,-1.704588611,-0.819406786,-1.060361458,1.776893034,-0.125854114,-0.156197969,-0.063418841,-0.778095951,1.152072438,0.093593762,0.355299784,0.99630679,0.274070817,2.801658993,2.439894939,1.360712838,1.308847994,2.071507494,1
-2.268606462,-1.232444697,0.022265052,-1.22463242,-0.095615594,-0.303886095,0.966171446,-0.17048589,-0.292398624,-0.158064625,-0.071346802,0.514125144,-1.032585267,-0.287139703,-1.912432146,2.196470767,2.459586519,2.815392989,1.922637214,3.21115005,1
-1.537440113,-1.26927444,-0.253577421,-1.136130221,-1.805410829,2.428338228,1.764967399,0.76160587,2.199462892,-1.454848962,0.121653773,-1.682281956,-0.180200182,-1.19343385,-0.469816309,-0.102478286,2.131175937,3.782010619,1.421690342,2.01993329,1
-0.61297658,-0.562693181,-2.654066391,-1.617341543,-2.03347749,0.463718168,-0.548609668,-0.618428324,0.092084239,-1.366787058,-0.61276095,0.102003071,-0.082324223,-1.797464708,-0.199534616,1.168360481,2.497964523,1.243872129,2.8866428,0.599253331,1
-0.940665851,-1.88958936,-1.003868163,-3.173258078,-0.53186356,0.720554293,1.667716192,1.143726565,-0.139700765,-1.114853978,-0.525217174,-0.666150434,0.55946658,-0.656299787,0.63428969,1.888908035,1.985305856,0.84312323,2.400833028,0.433595955,1
-1.020474527,-2.82246974,-2.885094027,-2.19121923,-0.827756744,-0.895187269,-0.130804894,-2.449036778,-1.097069321,0.358467205,-0.470122483,0.004691093,0.997600269,0.491179025,1.566479114,0.55841804,2.654918283,0.171238024,2.394046053,2.278374396,1
-1.518001262,0.073145101,-0.688202431,-1.598848992,-0.052799366,1.110610505,0.753996093,1.878865958,1.448113633,-0.385111061,0.234592984,-0.40025111,-0.130085532,-1.730590864,1.136662559,2.112423895,1.107121129,3.068807073,1.676711327,-0.048064227,1
-1.739517465,1.089604454,-0.810500202,-0.93355971,-2.753369693,1.660886762,-0.232915659,-0.276506548,-0.346997382,-0.867160335,-0.444479817,-0.571618058,-0.403493626,1.639221769,-1.99277092,1.881289746,1.927388387,1.295976539,1.497095076,0.388178453,1
-1.33016282,-2.966123542,0.267135506,-2.736879166,-2.416836498,-1.661026349,1.040829238,1.020348276,-1.971462951,-0.119295968,0.978862476,-0.503737064,0.851553853,-0.980709508,1.647527671,0.630756172,0.561745328,0.826552581,2.764785147,1.238886343,1
-1.459513787,-0.167257969,-1.107634068,-1.711402911,-0.316955466,-0.61840101,-0.453637449,-2.415992054,0.433278357,0.504434824,-0.894268553,-0.725204025,1.117561926,-1.692848439,-0.761874312,0.801983656,0.385822896,1.657821666,2.09033658,2.048258975,1
-0.838805684,-1.728675973,0.442040084,-0.322528186,-1.177926722,1.063694994,1.245140327,1.753107687,0.325913048,1.368052495,1.151006307,1.223839667,-0.517935673,0.787012714,-1.48109164,1.736966995,1.925150278,0.529658303,2.047396204,1.849667185,1
-2.194522568,-0.470916548,-1.345583624,-2.107783119,-0.999973765,-0.141624942,-0.073685555,-0.216565839,-0.444106471,1.457885199,-3.705180411,0.059017594,3.196476309,0.158880708,0.715982927,1.852375014,1.912417173,0.879780669,0.307650157,1.062273491,1
-0.374037037,-1.717331197,-0.742239047,-3.344450442,-1.144527702,-0.298155677,-0.083042331,-0.685645367,0.007163965,0.40832137,1.160594263,0.473901982,-0.505741602,0.537442763,0.471562173,0.180607694,1.553451164,2.336068522,1.819497727,2.238323944,1
-2.58886346,-2.462204778,-0.174644749,-1.843310553,-0.607994609,-1.743191383,-1.553259949,0.072078009,-0.913561976,-0.402840053,-0.69761662,1.436603296,1.187520659,-0.031473371,0.261460027,0.014696295,2.778909151,2.372075996,2.656415717,2.927231029,1
-1.108782381,0.505130908,-1.413524242,-0.954247836,-0.682525086,0.620970225,0.398407562,-2.390433788,-1.033730798,0.630826797,-0.205805785,-1.177043989,-1.471965781,1.362675379,0.10382019,0.361852561,-0.07843674,1.957310921,2.145659562,0.887907504,1
-1.450597581,-0.998856058,0.519406462,-1.417076557,-3.022300452,1.253442735,-0.919257863,0.496887969,2.020406128,-0.043669749,-2.402197593,0.710265634,-1.280955254,-0.551196239,0.707057576,1.017015016,1.640410728,1.400299237,4.477111702,0.263238732,1
-2.337011802,-2.499354301,-2.072532304,-3.34878371,-2.720702802,-0.395877406,0.312693388,1.395292183,-0.004209775,0.094380869,0.187922991,-0.548485932,-0.090532846,0.385609921,1.026460874,0.345435995,2.732291218,2.193346211,3.362545595,0.552584982,1
-0.080411471,-2.415847446,-0.560631736,-2.36327392,-1.457856948,-0.091580637,-0.406221357,-1.704285571,1.45588603,-1.115223771,-0.002249101,0.056733976,-0.063705159,0.726087701,-0.827428257,1.613295537,2.463805719,1.957966063,-1.480534456,2.113596316,1
-1.801819578,-1.287692757,-0.455176261,-0.122577991,-2.382180546,-0.225070162,-0.013465534,0.719928227,-0.348121596,1.419346304,2.332250184,-0.819285672,1.433480233,0.503686348,1.091885034,1.850449349,1.699818108,2.429165199,2.15455756,2.435879092,1
-1.503709931,1.013902013,-1.882104478,-1.389605805,-0.874793897,1.000867797,0.129643838,1.385731762,1.647799975,-0.168786693,-0.333537985,2.122931485,-0.376612251,-0.660990387,0.094356257,2.650055231,3.633304723,1.039489646,1.903160174,-0.151019498,1
-2.664956118,-1.80561645,-1.056320887,-1.913563283,-0.396370621,-3.033293964,0.878275018,-0.718078013,1.739139952,0.498784789,1.434001374,-0.933770357,-1.700154955,-0.451668451,1.137577769,3.481334473,3.647133854,1.229040439,0.797547949,0.700216031,1
-1.899216268,-0.01290632,-0.589742572,-0.090323209,-2.425680062,0.397061052,-1.377331352,-2.731805079,-1.778908985,1.807960377,-0.341751091,-0.630364192,-0.062865158,-0.81703765,-1.140338719,1.475343239,2.91915242,2.839229108,0.454152891,3.25556638,1
-2.476804249,-1.661811329,0.654860501,-0.377725954,-1.035902152,1.924667397,-1.586202193,-0.394247135,-0.042847094,-0.102075311,-1.846616492,0.022859714,-0.009853532,0.536578481,-1.39766437,0.558306896,4.898780404,1.545145997,2.231989472,1.117857431,1
-0.498505538,-3.03430571,-3.16402502,-1.979490107,-2.077876917,0.964947686,0.97089909,1.537930384,-1.201241036,0.078118656,0.898311917,-1.069528568,0.731755904,-0.800548903,0.360062625,2.700393187,2.674388652,1.850769011,1.820749688,1.362413015,1
-1.975448212,-1.991386197,-1.822621019,-3.216362236,-1.459645373,-1.196991158,0.268033979,0.65746751,0.14340571,0.696681191,0.312481591,0.938550542,-2.321080085,0.271414184,-1.529430844,4.501881856,2.421715588,2.856707436,0.818730566,2.610440825,1
-1.46051636,-1.447185459,-0.483062183,0.052070799,-0.775314874,0.353823342,1.620941535,1.256366647,-0.160084148,-0.279932757,0.379272484,0.848558092,-1.107478512,-0.023099724,-0.771548337,1.18446096,2.528119591,2.72224823,1.199066683,2.990573637,1
-0.475876286,-1.596084342,-2.104779137,-2.292293714,-1.190813752,-0.519013455,0.330370095,-1.33187047,0.285256072,-1.358542197,-0.924443537,-0.844487085,-1.473219433,0.327302377,0.178770145,1.198061971,1.887168109,1.606158257,1.082205439,3.026715507,1
0.019836528,-0.916299828,-0.292697558,0.73476175,0.037735774,1.832133026,1.354905008,-0.553504289,0.897756022,-0.441068496,0.234049977,-2.193839756,-0.396611998,0.288029222,1.389074611,-0.236250995,0.861479148,-0.103530432,-0.866543606,0.26328198,1
-0.740577682,-0.667198029,0.240889488,-1.606656985,0.305426639,-0.6953459,-0.539412886,0.40672197,-1.72264192,0.634699534,1.205113026,1.028967007,0.925420562,0.897529584,1.337692616,-0.311230622,-2.079443558,-1.886680482,-0.23958704,-0.079930108,2
0.516557726,-0.635686486,0.472563271,-1.51326597,-0.112482005,0.11862082,0.602286625,-0.070079133,1.625221524,-0.252498716,0.009861749,-0.19547397,0.361575383,0.41479428,-0.344431591,-0.883341235,-0.255629459,0.947005127,0.639759118,0.343437179,2
-2.638815025,-2.49466485,0.803761399,-1.034129711,-0.11993513,-1.529581713,-0.402182035,-1.796582031,-0.871957613,0.179883655,0.372703118,-2.053869698,-0.996798555,-2.003876017,0.014850373,-0.600364275,-0.832240972,1.363138677,0.418896506,-1.116944335,2
-1.40159399,-0.901041193,0.298848484,-0.084477028,0.514091723,0.356477038,-0.596187272,0.062758645,0.948677747,0.288960016,-1.100577478,0.91603557,0.116129392,0.366859725,-0.897317997,-0.920248192,0.087680801,-1.254335762,-1.443566895,-0.993077425,2
-0.809246114,-0.32192434,-0.240067097,0.320267464,-0.519582112,-1.046174444,-1.107120436,1.897305302,1.67737822,0.343226087,0.842244161,-0.1690654,-0.056273143,-0.380880226,1.758437349,-0.534716063,-1.46532048,-0.537497398,-1.075911353,-0.181859417,2
-0.846153235,-0.517450769,0.217261593,0.574428662,1.293153707,-0.601025573,0.591738057,-1.282187551,0.475076455,0.638001918,1.090217176,-0.046847596,-0.54836863,-0.708096746,0.165708746,0.037392195,1.568523281,-1.189342516,-1.865084493,-1.38738262,2
0.053170927,-0.83588041,0.354755892,-0.100549903,2.262089201,-1.436771193,0.234978321,-0.343367922,1.234133087,0.530362017,0.307712618,1.345449032,0.905218465,1.086039722,-0.573280616,0.097231754,1.355068139,0.802567894,-0.400060277,0.8099148,2
-2.717211277,-0.610402755,1.30099317,-0.519600751,0.680719222,0.626182983,0.488564964,0.3436952,-0.48493872,1.277775037,0.298118659,-0.89266274,-0.923668686,-0.134244881,-0.070271894,-0.609777818,-0.218796799,-2.08333759,-0.715917192,-0.187449243,2
-0.561770151,0.614834918,0.363823007,0.824038849,0.392915266,-0.021630615,0.111265792,-0.851919867,-0.148668737,0.245709632,-0.510618806,-0.329329906,-1.006190993,-1.237563339,0.033958288,-0.328329337,0.438325517,-1.190521765,-1.048753475,1.31690205,2
2.265675865,-1.782072431,-0.284495529,0.108967621,-0.435656883,-0.244973494,0.662461636,-0.397291348,2.393288129,-0.66056347,-0.257422634,-0.754788305,0.566832891,1.034755887,1.635568053,0.874922625,-0.142111124,-0.195944411,0.061471417,-2.174060499,2
0.887362471,0.328450123,-0.302163529,0.034173259,-2.004623426,0.289361475,-1.187213431,0.189766074,-1.546084558,-0.883576308,1.578903012,-0.908246681,-1.170626808,0.192680158,-0.339430071,0.404351571,1.173651435,-1.182974186,0.367215478,-0.466369509,2
0.190720418,0.354831153,0.734582887,0.882617726,-0.44365323,-0.051501937,0.351221874,2.282598601,-1.393238548,0.426911921,-0.188520425,-1.650163555,2.31535914,-1.079564648,1.014897007,-2.286667024,-0.739087011,1.498596861,0.202901592,0.63339162,2
-0.652128945,-1.548364718,-0.231648658,-1.278400702,-1.072351877,0.248344411,1.58261424,-1.86774055,0.156581299,-1.402985934,0.340146076,-1.349182352,-1.119131595,1.012967223,0.329995217,-1.047395695,0.092680671,-0.740885657,0.134430392,-0.056314295,2
0.527540224,1.125289577,0.663247782,-1.067548683,-0.690365966,0.248937993,0.437555263,0.056093048,-1.040285919,-0.197294067,-0.400683493,-0.594014352,-1.040237859,1.306563635,0.35364059,-1.154946446,0.375890126,1.990863339,0.202338237,-0.336835566,2
-1.172591707,1.844360704,-0.268435968,0.381057907,-0.283203155,0.755474357,0.807688493,0.484288054,-0.423599953,1.426232217,1.636988122,-0.506441343,-0.394101241,0.177311105,-1.593267027,-0.53368214,1.750179054,-0.720542042,-0.991512172,-0.528151962,2
-0.129493322,-1.331691855,0.283637471,-1.041935633,1.376608428,0.308187303,0.69107519,0.278982598,-2.065196208,-0.17310147,1.376382638,-0.379287174,0.052819029,-1.319704091,-1.959942538,-0.029148283,0.523851303,-0.824948865,0.694218966,-0.253097313,2
-0.966610795,-0.609793652,-0.180011585,-0.065725105,-1.510499861,1.263145172,0.058479849,0.866259445,1.383889772,0.981757257,-1.806066142,0.509878104,-0.79011814,0.900559346,1.27586163,0.718750446,-1.116147145,-1.127189361,-0.170975483,0.85574305,2
-1.330065785,0.284924792,2.130862331,0.556081998,0.514545173,0.976314387,-1.986629621,0.909110141,0.785137937,-1.857984299,-0.71651886,-0.566278574,-0.820120507,-0.984534321,0.23063979,0.352532723,-0.491808278,-0.073123844,1.98919454,-0.195962459,2
0.566069873,-0.26611376,-0.83527464,0.060216021,1.44877133,1.209677864,-1.152367471,-0.123759919,0.261568714,0.599288917,-1.890700863,-1.175899939,1.642367748,-0.024881762,2.381349321,0.654663996,1.353292102,-1.960900772,-0.619670895,0.890361674,2
-0.492210124,0.609808946,0.151786354,-1.44802278,0.0611198,-0.052094681,1.164673053,-0.841125563,0.550300525,0.581169307,-1.318289108,0.756827934,0.980989459,-0.093701808,1.119551879,-0.090029539,1.999925911,0.211826215,-0.309674707,-0.061517745,2
-0.49677345,-0.507399103,0.988910955,-0.838259647,0.148819428,-0.001341679,0.065706988,-1.402774244,-1.283091082,0.447889298,-0.482031924,-0.624367891,1.269836677,-0.033956718,-1.375539916,-0.586795441,0.325998759,-0.841119658,1.016475366,1.521257283,2
-1.65285835,-1.047326076,0.655706166,-1.260509341,0.168509817,-1.360052485,0.075191558,-0.09210472,0.062226916,-0.081511642,-0.845128952,-0.423515215,-0.751857839,1.67896146,1.423203149,0.868117354,0.593902247,-1.276907213,-0.514572632,1.250584036,2
-0.547869723,-0.000804039,-0.429594559,-0.317611924,1.212073782,-1.743152556,-1.297584254,1.081900182,0.035392856,-0.139207658,0.964496077,0.157697316,-1.793214486,1.447586051,-0.922550836,-1.101084583,-0.584178167,0.369983344,0.947884655,0.640558849,2
-1.03484068,0.883189567,0.045404287,0.189146369,-0.438909219,-0.10060141,-0.214168023,-0.677192339,-0.215749302,-1.104124382,-1.174726781,0.725452711,-1.982675127,0.407396052,-0.918412159,0.587514016,0.550398916,-1.658091898,0.620183022,1.088308931,2
2.092267169,0.107538264,-0.614398368,0.788529331,0.053132476,0.299342519,1.133579705,0.336466678,1.168446288,-2.09403979,2.132167515,0.265100785,-1.590222179,-0.723510963,1.307233612,-0.915497874,-1.428580663,-1.525427686,-0.305654492,1.402939513,2
1.372836617,0.362129221,-0.267354621,0.51143369,1.618332601,-0.176129214,-0.60846429,0.71713383,0.32085256,1.412685477,-0.23969075,0.509290165,-0.287937418,1.348319747,-0.419289953,-1.797396323,1.014787739,0.104085021,-2.025501913,-0.811150594,2
-2.618781619,-0.080030756,-0.356800885,-1.634684029,-0.097513974,-0.68126185,0.38251644,0.698342056,1.365478545,1.454331311,-1.125664774,1.558289214,1.080986699,0.519657952,-0.875663615,-0.85275663,-0.227675843,-1.764693335,1.28944457,-1.464183551,2
1.171246599,0.433475134,-0.506747606,-0.573803594,-0.249363279,-0.31636624,-1.375762413,-0.277080785,1.7537617,-1.72765301,-1.433897626,-0.219387977,-0.291060909,-1.552494683,2.465858353,0.37038399,-0.540254112,1.512141721,-0.933624862,1.375426697,2
-0.70674161,-1.125646053,-1.228796803,0.754090396,1.257748772,-0.847000184,0.499407701,-1.003264861,-0.663839989,1.02386073,-1.236226728,0.021504262,0.468052872,-0.070043787,-1.414916008,0.495943609,0.406484714,-0.408439516,-0.92429048,-0.914246662,2
-0.342684403,0.871605813,1.212517716,1.093132493,1.638647717,-0.276572831,-0.052624979,2.348892426,2.212287837,0.884269175,0.090327995,-0.186469492,1.08386695,0.516644972,-0.803124332,0.653049926,-1.909054193,0.034466119,0.193916827,1.164814666,2
-0.46786459,1.106619451,-0.675577472,-0.44734034,-1.246994857,-1.240045451,0.118661897,-1.214628889,-0.335205877,1.172383558,0.400857617,-1.498097225,-0.605223721,-0.241418996,0.376239698,0.851118521,-0.90276204,-1.209141027,1.140671832,-0.316286133,2
2.726760917,1.617416213,0.950580228,-0.184552926,-2.16745397,-0.691031986,-0.449018933,1.254037156,1.967333772,0.518198975,-1.629615722,0.291401271,1.764238745,0.295276941,-0.598910717,-0.261969474,-0.099166915,-0.440254432,-0.489931041,-0.061540723,2
1.289156767,1.782727842,-2.386894713,0.822556204,-0.26916409,-0.96641499,-0.012651796,0.661858532,0.091139469,1.654422137,1.156675264,0.864008851,0.499366235,1.57748131,-0.550472018,0.327710345,-0.925005674,-0.632269341,0.182652457,-1.241641521,2
1.676045016,0.338160654,1.162012069,-0.989576341,0.536659576,-1.354558053,-0.035052222,-0.038393864,0.239939542,-1.043671638,0.214642182,-0.229462498,0.987621277,-1.035188541,-1.219598631,-0.180426674,0.584192432,0.914514006,1.685584845,0.617795146,2
0.925491865,-0.323677666,0.728039805,0.104899839,-1.066445796,0.170810841,0.516047821,2.845530496,-0.278156231,-1.061701179,0.95418872,-0.540016846,0.032371016,1.090738665,-1.499316932,-0.994059018,0.394567372,-0.191756426,-2.400385276,0.673280236,2
0.224403621,-0.97999297,-0.305215551,1.116885931,0.010655289,-1.505830816,1.134213663,0.268731119,-0.380904965,-0.469588084,-1.066469013,-1.248452481,1.398743508,0.77680917,-0.749005412,0.309337958,-0.757063963,0.498239879,1.306871702,0.512670837,2
2.035160646,-0.479702813,1.011559178,1.169076631,1.291153346,0.670483824,0.308264073,0.649434063,0.054860191,1.093762159,0.622343225,1.292766659,-0.195882272,-0.458604554,1.0785261,0.634449559,0.179938471,0.093573053,2.632151484,0.177201222,2
-0.366484285,-0.51792602,-1.384178028,0.895170039,-0.033229295,2.177500241,-0.272189405,0.350091916,-0.739987533,-0.338627613,1.021793647,-0.351954394,-0.268197449,-1.422683559,1.488771439,-0.795938505,-0.626013494,1.650960424,-2.577998848,-0.13253155,2
-1.406307503,-0.641662843,0.15889024,0.043201366,1.002442975,0.469728887,-1.016147887,-0.598974534,0.145250122,0.495397948,-1.121475381,1.844528528,-0.163212393,1.760746012,1.196567942,0.011479467,-0.13481432,-0.724910693,0.478097918,-1.290357008,2
0.15856918,-0.176722101,-0.965598142,-1.148201032,1.21954025,0.56596448,0.174580592,0.207074935,0.641189423,0.347857465,-0.028411179,0.541302073,0.266987661,1.838083035,-1.74479909,0.001622863,-0.150521905,-0.67360956,0.076108397,0.675709247,2
1.641902291,0.615875423,0.886397408,-0.85336281,1.207538177,-0.833502566,-0.524896063,-0.063535913,-0.077693277,-0.660462846,-1.387181207,1.787454245,-0.512788665,-0.514143986,-1.330677684,1.117794905,-0.465266759,-1.107580659,0.337146936,0.174897656,2
0.776145893,-1.230730877,2.129188729,-0.32955145,-0.408414343,-0.195380618,-0.710270921,-0.830421163,-0.214889715,-1.945755395,1.46242674,-1.461218511,0.809053558,2.071773531,1.259608452,0.42467214,-0.421473284,2.205548433,-2.005314561,-0.421605303,2
-0.433681036,0.635679537,-0.996568752,0.393466817,0.16926364,-0.146142764,-0.007353268,1.353709565,0.295291924,-0.02183154,-1.541739691,-2.568683677,-0.806063357,0.382089852,0.730212156,0.267986588,0.593780882,-0.788344675,0.856099275,0.399905791,2
0.286282475,-0.274097886,0.981076971,1.247006277,0.721498477,0.578626564,-0.199048297,-1.289770063,-0.153151194,-1.2326514,1.016923785,2.197483546,-1.028495918,-1.053869116,-1.391576874,0.69948936,-0.457419075,-0.621391244,-0.232574486,-0.854536235,2
-0.32220625,0.473558826,-0.273566464,0.550666303,-0.408194136,0.107989695,1.189283724,0.102073659,-0.20766395,0.377653207,0.522174402,1.591880974,-0.833509597,-1.477608052,0.465059161,0.650485419,-0.527514553,0.382372575,-1.641216944,-1.502849564,2
-0.293964853,-1.891711601,0.263665441,-2.525779006,-0.70116777,0.009977993,0.609929688,-0.606896375,-0.608130815,0.629564156,-0.092621026,0.902298075,0.103624013,-0.490785472,-0.333252341,-0.836794386,-0.118185321,0.044831028,-0.086631424,0.094210837,2
0.142297818,-0.798400313,-1.052521182,-0.792400515,1.123294373,1.550529514,1.037221162,-0.299593627,0.587816057,-1.583484905,0.460811882,-1.613020592,0.081449357,0.172642787,0.331128828,1.258769622,1.570838719,-0.123611021,0.346847515,-0.430178345,2
-1.528549547,1.135038405,-0.452468137,-1.580462133,0.381412823,1.263543727,0.770464456,-0.964966845,1.393568396,1.837102457,-0.833247625,-1.36691463,-1.604282312,1.066645408,0.298532603,0.020052314,0.147716251,0.939795485,0.026628157,0.088875921,2
0.483578057,-1.453562089,-0.554263347,-1.614160166,0.298116472,1.250625512,-0.436967223,0.65693702,1.414004589,-0.53081392,-1.723936298,0.614558248,-0.961024863,0.623918319,-0.283668579,2.340852171,-0.800332787,1.516966733,-1.975746691,-2.654310977,2
-0.225578409,0.85637972,-0.819715274,0.454780291,0.69753082,-0.511927654,1.931832926,0.717563224,-0.636035604,0.720331952,0.695062194,-0.845449082,-1.296739183,0.630148793,-1.288960357,0.487778267,-0.860714928,0.335705961,-1.839546221,1.564132198,2
1.670179182,-0.16613152,0.576384596,1.021979505,-0.002253061,1.096446228,-1.309551777,-0.080194582,-1.499937574,-0.419747915,1.075524374,-1.718393778,-0.111796413,-1.258440695,-0.112826625,-0.341841138,-0.862090746,2.078969147,-1.766764995,0.295591269,2
-2.372077797,-0.726462008,-1.406136832,0.74070854,0.621869476,-0.066694037,-0.887892289,-0.052080842,0.321181645,-1.050128232,-0.189251245,-1.35633822,-0.3567036,-0.317162783,0.149537806,0.808159156,1.995070697,-1.185310769,2.196493758,-0.546729354,2
0.550406217,-1.838543569,-0.798560811,-0.900322758,0.232997177,-0.089240797,-1.584450863,0.547657596,0.701712581,1.478788416,0.433079957,1.303096782,-0.61961903,-0.589223271,-0.337485383,1.697709239,-0.902147634,0.824466303,0.1115373,-0.209385078,2
1.132161414,-0.343308731,0.095240075,2.602296406,0.99326153,-2.415153317,-0.028401239,2.51840625,0.13716649,-0.025211008,2.246642992,2.443420395,-0.822540121,1.30097715,0.003154733,-1.531413262,-0.792757386,0.287360874,-0.586152122,0.752178628,2
-1.832277305,-0.630993062,0.534855428,-2.717693463,0.157545134,1.36035158,0.052795689,-0.969407065,-0.830742593,-0.019480797,0.389476129,0.4217557,0.6079189,-0.786674509,-1.507915751,-1.841016711,-0.191261715,-0.474204149,1.127187176,-0.054913909,2
1.191988476,-0.56935592,1.73359186,0.659324105,-0.765681739,-0.242773336,0.127794162,-1.813641816,-0.271576718,-0.001610611,-0.398957887,1.102545795,-0.636550096,-0.913327683,-0.027533894,-0.433167422,0.696515706,0.745453332,-0.646887174,0.683278645,2
0.372137519,1.239988806,-0.977332042,-1.669577913,-1.609924594,-1.123291425,1.194582728,1.219912138,-0.860503047,-1.813773862,0.621083645,0.092628003,1.092843882,0.263044561,0.464484752,-0.290002005,0.003785083,0.799834319,2.138178073,-0.138242436,2
-0.05421731,0.298761309,1.80255443,1.050859921,-0.473906746,0.113683346,-1.374979572,-1.006568872,0.534774583,-0.908083412,0.336053255,0.149173999,0.461705414,1.287414735,-0.753998922,-0.045648222,-1.049192163,-1.389842887,-1.939716144,-1.902663682,2
-0.090661564,0.623950628,-1.407196607,-0.865748707,-0.37897661,0.875216224,0.574883158,-0.911596219,-0.453534946,0.841321102,-1.977261156,-1.971487694,0.12697522,-1.729846172,-2.082814828,-0.817224158,0.257783809,2.545326999,0.923603339,-0.948773059,2
2.358059508,-0.325305808,0.743309448,-0.902936147,-0.12922778,-0.045793746,0.719443524,0.030503855,-0.932731942,2.242341669,0.30406455,0.251608352,-0.349045531,-0.925542308,-1.810565152,0.098988847,-1.23851088,0.240648328,1.810885358,1.129378572,2
-0.096538173,-0.504052069,-0.843920703,-1.482733694,0.577377334,-0.055862826,0.174060736,-1.148127743,-0.523297826,-0.692562949,0.467338506,0.101280102,1.637732525,-0.08467705,-0.155632203,0.517133516,-0.321063504,-0.384606746,1.525101182,-1.578351295,2
1.344609199,0.065758345,0.80274563,0.556635069,-0.999304514,-0.380380421,0.31721903,-0.422781632,-0.859109064,-1.410800268,-0.00632824,0.066263393,-0.056799223,0.085580943,0.082272502,0.851154363,-0.084229253,1.196294092,-1.546564395,0.567863401,2
1.940690717,-0.828613472,0.395580026,-1.016204598,-0.177056662,-2.872609188,-0.841751188,1.248336457,1.659595032,0.56849724,-0.961838176,-2.834878592,-0.672817112,-0.349857544,-1.661752924,-0.800690891,1.195540856,-0.140908219,-2.343013487,1.141260206,2
0.603706207,-0.550516784,-1.926410316,-1.685336653,0.966605908,0.041567332,-0.990448201,-1.26622188,2.149437193,0.092354467,0.283735306,-0.25151413,-1.388586701,0.769890025,-0.751861556,-1.02099351,-1.467158944,0.446646905,1.904844825,2.160855224,2
